Wavenumber cm-1,1800.1387123889936,1799.1746156854633,1798.210518981933,1797.2464222784033,1796.282325574873,1795.3182288713429,1794.3541321678126,1793.3900354642828,1792.4259387607526,1791.4618420572224,1790.4977453536926,1789.5336486501624,1788.5695519466321,1787.605455243102,1786.6413585395721,1785.677261836042,1784.7131651325117,1783.749068428982,1782.7849717254517,1781.8208750219214,1780.8567783183912,1779.8926816148614,1778.9285849113312,1777.964488207801,1777.0003915042712,1776.036294800741,1775.0721980972107,1774.1081013936805,1773.1440046901507,1772.1799079866205,1771.2158112830903,1770.2517145795605,1769.2876178760303,1768.3235211725,1767.3594244689702,1766.39532776544,1765.4312310619098,1764.4671343583796,1763.5030376548498,1762.5389409513195,1761.5748442477893,1760.6107475442595,1759.6466508407293,1758.682554137199,1757.7184574336688,1756.754360730139,1755.7902640266088,1754.8261673230786,1753.8620706195488,1752.8979739160186,1751.9338772124884,1750.9697805089581,1750.0056838054284,1749.0415871018981,1748.077490398368,1747.1133936948381,1746.149296991308,1745.1852002877777,1744.2211035842474,1743.2570068807177,1742.2929101771874,1741.3288134736572,1740.3647167701274,1739.4006200665972,1738.436523363067,1737.4724266595367,1736.508329956007,1735.5442332524767,1734.5801365489465,1733.6160398454167,1732.6519431418865,1731.6878464383562,1730.723749734826,1729.7596530312962,1728.795556327766,1727.8314596242358,1726.867362920706,1725.9032662171758,1724.9391695136455,1723.9750728101153,1723.0109761065855,1722.0468794030553,1721.082782699525,1720.1186859959953,1719.154589292465,1718.1904925889348,1717.2263958854046,1716.2622991818748,1715.2982024783446,1714.3341057748144,1713.3700090712846,1712.4059123677544,1711.4418156642241,1710.477718960694,1709.5136222571641,1708.5495255536339,1707.5854288501037,1706.6213321465739,1705.6572354430436,1704.6931387395134,1703.7290420359832,1702.7649453324534,1701.8008486289232,1700.836751925393,1699.8726552218632,1698.908558518333,1697.9444618148027,1696.9803651112725,1696.0162684077427,1695.0521717042125,1694.0880750006822,1693.1239782971525,1692.1598815936222,1691.195784890092,1690.2316881865622,1689.267591483032,1688.3034947795018,1687.3393980759715,1686.3753013724418,1685.4112046689115,1684.4471079653813,1683.4830112618515,1682.5189145583213,1681.554817854791,1680.5907211512608,1679.626624447731,1678.6625277442008,1677.6984310406706,1676.7343343371408,1675.7702376336106,1674.8061409300803,1673.8420442265501,1672.8779475230203,1671.91385081949,1670.9497541159599,1669.98565741243,1669.0215607088999,1668.0574640053696,1667.0933673018394,1666.1292705983096,1665.1651738947794,1664.2010771912492,1663.2369804877194,1662.2728837841892,1661.308787080659,1660.3446903771287,1659.380593673599,1658.4164969700687,1657.4524002665385,1656.4883035630087,1655.5242068594785,1654.5601101559482,1653.596013452418,1652.6319167488882,1651.667820045358,1650.7037233418278,1649.739626638298,1648.7755299347677,1647.8114332312375,1646.8473365277073,1645.8832398241775,1644.9191431206473,1643.955046417117,1642.9909497135873,1642.026853010057,1641.0627563065268,1640.0986596029966,1639.1345628994668,1638.1704661959366,1637.2063694924063,1636.2422727888766,1635.2781760853463,1634.314079381816,1633.3499826782859,1632.385885974756,1631.4217892712259,1630.4576925676956,1629.4935958641659,1628.5294991606356,1627.5654024571054,1626.6013057535752,1625.6372090500454,1624.6731123465152,1623.709015642985,1622.7449189394551,1621.780822235925,1620.8167255323947,1619.852628828865,1618.8885321253347,1617.9244354218044,1616.9603387182742,1615.9962420147444,1615.0321453112142,1614.068048607684,1613.1039519041542,1612.139855200624,1611.1757584970937,1610.2116617935635,1609.2475650900337,1608.2834683865035,1607.3193716829733,1606.3552749794435,1605.3911782759133,1604.427081572383,1603.4629848688528,1602.498888165323,1601.5347914617928,1600.5706947582626,1599.6065980547328,1598.6425013512026,1597.6784046476723,1596.714307944142,1595.7502112406123,1594.786114537082,1593.8220178335519,1592.857921130022,1591.8938244264918,1590.9297277229616,1589.9656310194314,1589.0015343159016,1588.0374376123714,1587.0733409088411,1586.1092442053114,1585.1451475017811,1584.181050798251,1583.2169540947207,1582.252857391191,1581.2887606876607,1580.3246639841304,1579.3605672806007,1578.3964705770704,1577.4323738735402,1576.46827717001,1575.5041804664802,1574.54008376295,1573.5759870594197,1572.61189035589,1571.6477936523597,1570.6836969488295,1569.7196002452993,1568.7555035417695,1567.7914068382393,1566.827310134709,1565.8632134311792,1564.899116727649,1563.9350200241188,1562.9709233205886,1562.0068266170588,1561.0427299135285,1560.0786332099983,1559.1145365064685,1558.1504398029383,1557.186343099408,1556.2222463958778,1555.258149692348,1554.2940529888178,1553.3299562852876,1552.3658595817578,1551.4017628782276,1550.4376661746974,1549.4735694711671,1548.5094727676374,1547.5453760641071,1546.581279360577,1545.6171826570471,1544.653085953517,1543.6889892499867,1542.7248925464569,1541.7607958429267,1540.7966991393964,1539.8326024358662,1538.8685057323364,1537.9044090288062,1536.940312325276,1535.9762156217462,1535.012118918216,1534.0480222146857,1533.0839255111555,1532.1198288076257,1531.1557321040955,1530.1916354005652,1529.2275386970355,1528.2634419935052,1527.299345289975,1526.3352485864448,1525.371151882915,1524.4070551793848,1523.4429584758545,1522.4788617723248,1521.5147650687945,1520.5506683652643,1519.586571661734,1518.6224749582043,1517.658378254674,1516.6942815511438,1515.730184847614,1514.7660881440838,1513.8019914405536,1512.8378947370234,1511.8737980334936,1510.9097013299634,1509.9456046264331,1508.9815079229033,1508.0174112193731,1507.0533145158429,1506.0892178123127,1505.1251211087829,1504.1610244052526,1503.1969277017224,1502.2328309981926,1501.2687342946624,1500.3046375911322,1499.340540887602,1498.3764441840722,1497.412347480542,1496.4482507770117,1495.484154073482,1494.5200573699517,1493.5559606664215,1492.5918639628912,1491.6277672593615,1490.6636705558312,1489.699573852301,1488.7354771487712,1487.771380445241,1486.8072837417108,1485.8431870381805,1484.8790903346508,1483.9149936311205,1482.9508969275903,1481.9868002240605,1481.0227035205303,1480.058606817,1479.0945101134698,1478.13041340994,1477.1663167064098,1476.2022200028796,1475.2381232993498,1474.2740265958196,1473.3099298922893,1472.3458331887596,1471.3817364852293,1470.417639781699,1469.4535430781689,1468.489446374639,1467.5253496711089,1466.5612529675786,1465.5971562640489,1464.6330595605186,1463.6689628569884,1462.7048661534582,1461.7407694499284,1460.7766727463982,1459.812576042868,1458.8484793393382,1457.884382635808,1456.9202859322777,1455.9561892287475,1454.9920925252177,1454.0279958216875,1453.0638991181572,1452.0998024146274,1451.1357057110972,1450.171609007567,1449.2075123040368,1448.243415600507,1447.2793188969767,1446.3152221934465,1445.3511254899167,1444.3870287863865,1443.4229320828563,1442.458835379326,1441.4947386757963,1440.530641972266,1439.5665452687358,1438.602448565206,1437.6383518616758,1436.6742551581456,1435.7101584546153,1434.7460617510856,1433.7819650475553,1432.817868344025,1431.8537716404953,1430.889674936965,1429.9255782334349,1428.9614815299046,1427.9973848263749,1427.0332881228446,1426.0691914193144,1425.1050947157846,1424.1409980122544,1423.1769013087242,1422.212804605194,1421.2487079016641,1420.284611198134,1419.3205144946037,1418.356417791074,1417.3923210875437,1416.4282243840134,1415.4641276804832,1414.5000309769534,1413.5359342734232,1412.571837569893,1411.6077408663632,1410.643644162833,1409.6795474593027,1408.7154507557725,1407.7513540522427,1406.7872573487125,1405.8231606451823,1404.8590639416525,1403.8949672381223,1402.930870534592,1401.9667738310623,1401.002677127532,1400.0385804240018,1399.0744837204716,1398.1103870169418,1397.1462903134116,1396.1821936098813,1395.2180969063515,1394.2540002028213,1393.289903499291,1392.3258067957609,1391.361710092231,1390.3976133887008,1389.4335166851706,1388.4694199816408,1387.5053232781106,1386.5412265745804,1385.5771298710501,1384.6130331675204,1383.6489364639901,1382.68483976046,1381.7207430569301,1380.7566463534,1379.7925496498697,1378.8284529463394,1377.8643562428097,1376.9002595392794,1375.9361628357492,1374.9720661322194,1374.0079694286892,1373.043872725159,1372.0797760216287,1371.115679318099,1370.1515826145687,1369.1874859110385,1368.2233892075087,1367.2592925039785,1366.2951958004483,1365.331099096918,1364.3670023933882,1363.402905689858,1362.4388089863278,1361.474712282798,1360.5106155792678,1359.5465188757375,1358.5824221722073,1357.6183254686775,1356.6542287651473,1355.690132061617,1354.7260353580873,1353.761938654557,1352.7978419510268,1351.8337452474966,1350.8696485439668,1349.9055518404366,1348.9414551369064,1347.9773584333766,1347.0132617298464,1346.0491650263161,1345.085068322786,1344.1209716192561,1343.156874915726,1342.1927782121957,1341.2286815086659,1340.2645848051357,1339.3004881016054,1338.3363913980752,1337.3722946945454,1336.4081979910152,1335.444101287485,1334.4800045839552,1333.515907880425,1332.5518111768947,1331.5877144733645,1330.6236177698347,1329.6595210663045,1328.6954243627742,1327.7313276592445,1326.7672309557142,1325.803134252184,1324.8390375486542,1323.874940845124,1322.9108441415938,1321.9467474380635,1320.9826507345338,1320.0185540310035,1319.0544573274733,1318.0903606239435,1317.1262639204133,1316.162167216883,1315.1980705133528,1314.233973809823,1313.2698771062928,1312.3057804027626,1311.3416836992328,1310.3775869957026,1309.4134902921724,1308.4493935886421,1307.4852968851123,1306.5212001815821,1305.5571034780519,1304.593006774522,1303.6289100709919,1302.6648133674616,1301.7007166639314,1300.7366199604016,1299.7725232568714,1298.8084265533412,1297.8443298498114,1296.8802331462812,1295.916136442751,1294.9520397392207,1293.987943035691,1293.0238463321607,1292.0597496286305,1291.0956529251007,1290.1315562215705,1289.1674595180402,1288.20336281451,1287.2392661109802,1286.27516940745,1285.3110727039198,1284.34697600039,1283.3828792968598,1282.4187825933295,1281.4546858897993,1280.4905891862695,1279.5264924827393,1278.562395779209,1277.5982990756793,1276.634202372149,1275.6701056686188,1274.7060089650886,1273.7419122615588,1272.7778155580286,1271.8137188544983,1270.8496221509686,1269.8855254474383,1268.921428743908,1267.9573320403779,1266.993235336848,1266.0291386333179,1265.0650419297876,1264.1009452262579,1263.1368485227276,1262.1727518191974,1261.2086551156672,1260.2445584121374,1259.2804617086072,1258.316365005077,1257.3522683015472,1256.388171598017,1255.4240748944867,1254.459978190957,1253.4958814874267,1252.5317847838965,1251.5676880803662,1250.6035913768364,1249.6394946733062,1248.675397969776,1247.7113012662462,1246.747204562716,1245.7831078591857,1244.8190111556555,1243.8549144521257,1242.8908177485955,1241.9267210450653,1240.9626243415355,1239.9985276380053,1239.034430934475,1238.0703342309448,1237.106237527415,1236.1421408238848,1235.1780441203546,1234.2139474168248,1233.2498507132946,1232.2857540097643,1231.321657306234,1230.3575606027043,1229.393463899174,1228.4293671956439,1227.465270492114,1226.5011737885839,1225.5370770850536,1224.5729803815234,1223.6088836779936,1222.6447869744634,1221.6806902709332,1220.7165935674034,1219.7524968638731,1218.788400160343,1217.8243034568127,1216.860206753283,1215.8961100497527,1214.9320133462224,1213.9679166426927,1213.0038199391624,1212.0397232356322,1211.075626532102,1210.1115298285722,1209.147433125042,1208.1833364215117,1207.219239717982,1206.2551430144517,1205.2910463109215,1204.3269496073913,1203.3628529038615,1202.3987562003313,1201.434659496801,1200.4705627932713,1199.506466089741,1198.5423693862108,1197.5782726826806,1196.6141759791508,1195.6500792756206,1194.6859825720903,1193.7218858685605,1192.7577891650303,1191.7936924615,1190.8295957579699,1189.86549905444,1188.9014023509098,1187.9373056473796,1186.9732089438498,1186.0091122403196,1185.0450155367894,1184.0809188332591,1183.1168221297294,1182.1527254261991,1181.188628722669,1180.2245320191391,1179.260435315609,1178.2963386120787,1177.332241908549,1176.3681452050187,1175.4040485014884,1174.4399517979582,1173.4758550944284,1172.5117583908982,1171.547661687368,1170.5835649838382,1169.619468280308,1168.6553715767777,1167.6912748732475,1166.7271781697177,1165.7630814661875,1164.7989847626573,1163.8348880591275,1162.8707913555972,1161.906694652067,1160.9425979485368,1159.978501245007,1159.0144045414768,1158.0503078379465,1157.0862111344168,1156.1221144308865,1155.1580177273563,1154.193921023826,1153.2298243202963,1152.265727616766,1151.3016309132358,1150.337534209706,1149.3734375061758,1148.4093408026456,1147.4452440991154,1146.4811473955856,1145.5170506920554,1144.5529539885251,1143.5888572849954,1142.6247605814651,1141.660663877935,1140.6965671744047,1139.732470470875,1138.7683737673447,1137.8042770638144,1136.8401803602846,1135.8760836567544,1134.9119869532242,1133.947890249694,1132.9837935461642,1132.019696842634,1131.0556001391037,1130.091503435574,1129.1274067320437,1128.1633100285135,1127.1992133249832,1126.2351166214535,1125.2710199179232,1124.306923214393,1123.3428265108632,1122.378729807333,1121.4146331038028,1120.4505364002725,1119.4864396967428,1118.5223429932125,1117.5582462896823,1116.5941495861525,1115.6300528826223,1114.665956179092,1113.7018594755618,1112.737762772032,1111.7736660685018,1110.8095693649716,1109.8454726614418,1108.8813759579116,1107.9172792543814,1106.9531825508516,1105.9890858473213,1105.0249891437911,1104.060892440261,1103.096795736731,1102.1326990332009,1101.1686023296706,1100.2045056261409,1099.2404089226106,1098.2763122190804,1097.3122155155502,1096.3481188120204,1095.3840221084902,1094.41992540496,1093.4558287014302,1092.4917319979,1091.5276352943697,1090.5635385908395,1089.5994418873097,1088.6353451837795,1087.6712484802492,1086.7071517767195,1085.7430550731892,1084.778958369659,1083.8148616661288,1082.850764962599,1081.8866682590688,1080.9225715555385,1079.9584748520087,1078.9943781484785,1078.0302814449483,1077.066184741418,1076.1020880378883,1075.137991334358,1074.1738946308278,1073.209797927298,1072.2457012237678,1071.2816045202376,1070.3175078167073,1069.3534111131776,1068.3893144096473,1067.425217706117,1066.4611210025873,1065.497024299057,1064.5329275955269,1063.5688308919966,1062.6047341884669,1061.6406374849366,1060.6765407814064,1059.7124440778766,1058.7483473743464,1057.7842506708162,1056.820153967286,1055.8560572637562,1054.891960560226,1053.9278638566957,1052.963767153166,1051.9996704496357,1051.0355737461055,1050.0714770425752,1049.1073803390454,1048.1432836355152,1047.179186931985,1046.2150902284552,1045.250993524925,1044.2868968213947,1043.3228001178645,1042.3587034143347,1041.3946067108045,1040.4305100072743,1039.4664133037445,1038.5023166002143,1037.538219896684,1036.5741231931543,1035.610026489624,1034.6459297860938,1033.6818330825636,1032.7177363790338,1031.7536396755036,1030.7895429719733,1029.8254462684436,1028.8613495649133,1027.897252861383,1026.9331561578529,1025.969059454323,1025.0049627507929,1024.0408660472626,1023.0767693437328,1022.1126726402026,1021.1485759366724,1020.1844792331422,1019.2203825296124,1018.2562858260821,1017.2921891225519,1016.3280924190221,1015.3639957154919,1014.3998990119617,1013.4358023084314,1012.4717056049017,1011.5076089013714,1010.5435121978412,1009.5794154943114,1008.6153187907812,1007.651222087251,1006.6871253837207,1005.723028680191,1004.7589319766607,1003.7948352731305,1002.8307385696007,1001.8666418660705,1000.9025451625403,999.93844845901,998.9743517554803,998.01025505195,997.0461583484198,996.08206164489,995.1179649413598,994.1538682378296,993.1897715342993,992.2256748307695,991.2615781272393,990.2974814237091,989.3333847201793,988.3692880166491,987.4051913131188,986.4410946095886,985.4769979060588,984.5129012025286,983.5488044989984,982.5847077954686,981.6206110919384,980.6565143884081,979.6924176848779,978.7283209813481,977.7642242778179,976.8001275742877,975.8360308707579,974.8719341672277,973.9078374636974,972.9437407601672,971.9796440566374,971.0155473531072,970.051450649577,969.0873539460472,968.123257242517,967.1591605389867,966.1950638354565,965.2309671319267,964.2668704283965,963.3027737248663,962.3386770213365,961.3745803178062,960.410483614276,959.4463869107462,958.482290207216,957.5181935036858,956.5540968001555,955.5900000966258,954.6259033930955,953.6618066895653,952.6977099860355,951.7336132825053,950.7695165789751,949.8054198754448,948.8413231719151,947.8772264683848,946.9131297648546,945.9490330613248,944.9849363577946,944.0208396542644,943.0567429507341,942.0926462472044,941.1285495436741,940.1644528401439,939.2003561366141,938.2362594330839,937.2721627295537,936.3080660260234,935.3439693224936,934.3798726189634,933.4157759154332,932.4516792119034,931.4875825083732,930.523485804843,929.5593891013127,928.5952923977829,927.6311956942527,926.6670989907225,925.7030022871927,924.7389055836625,923.7748088801322,922.810712176602,921.8466154730722,920.882518769542,919.9184220660118,918.954325362482,917.9902286589518,917.0261319554215,916.0620352518913,915.0979385483615,914.1338418448313,913.1697451413011,912.2056484377713,911.241551734241,910.2774550307108,909.3133583271806,908.3492616236508,907.3851649201206,906.4210682165904,905.4569715130606,904.4928748095303,903.5287781060001,902.5646814024699,901.6005846989401,900.6364879954099,899.6723912918796
